id,module_code,module,submodule,feature,origin,source,status,backend,frontend,tests,docs,depends_on,notes
ANLY-021,ANLY,Analytics Dashboard,PPC metrics,Conversions,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,Paid-media KPIs rolled up from ad_metrics via the divisor-guarded AdKpi (impressions/clicks/CTR/CPC/spend/conversions/CPA-CPL/ROAS). Tested including the zero-spend guard.
ANLY-022,ANLY,Analytics Dashboard,PPC metrics,CPL,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,Paid-media KPIs rolled up from ad_metrics via the divisor-guarded AdKpi (impressions/clicks/CTR/CPC/spend/conversions/CPA-CPL/ROAS). Tested including the zero-spend guard.
ANLY-023,ANLY,Analytics Dashboard,PPC metrics,ROAS,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,Paid-media KPIs rolled up from ad_metrics via the divisor-guarded AdKpi (impressions/clicks/CTR/CPC/spend/conversions/CPA-CPL/ROAS). Tested including the zero-spend guard.
ANLY-024,ANLY,Analytics Dashboard,Lead metrics,Leads,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-025,ANLY,Analytics Dashboard,Lead metrics,MQLs,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-026,ANLY,Analytics Dashboard,Lead metrics,SQLs,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-027,ANLY,Analytics Dashboard,Lead metrics,Meetings,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-028,ANLY,Analytics Dashboard,Lead metrics,Opportunities,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-029,ANLY,Analytics Dashboard,Lead metrics,Qualified pipeline,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-030,ANLY,Analytics Dashboard,Sales metrics,Proposals,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-031,ANLY,Analytics Dashboard,Sales metrics,Closed-won deals,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-032,ANLY,Analytics Dashboard,Sales metrics,Closed-lost deals,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,"Acquisition funnel computed from real rows: leads/MQL/SQL from contacts.lifecycle_stage, meetings from bookings, opportunities/proposals/qualified-pipeline/closed-won/closed-lost from deals joined to pipeline_stages.is_won/is_lost. Tested."
ANLY-033,ANLY,Analytics Dashboard,Sales metrics,MRR,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,MRR/ARR/contract value/LTV summed from won deals only (minor units). Tested that open deals are excluded.
ANLY-034,ANLY,Analytics Dashboard,Sales metrics,ARR,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,MRR/ARR/contract value/LTV summed from won deals only (minor units). Tested that open deals are excluded.
ANLY-035,ANLY,Analytics Dashboard,Sales metrics,Contract value,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,MRR/ARR/contract value/LTV summed from won deals only (minor units). Tested that open deals are excluded.
ANLY-036,ANLY,Analytics Dashboard,Sales metrics,Lifetime value,Feature Inventory,Inventory §35 p.21,Tested,Done,Done,Done,Pending,,MRR/ARR/contract value/LTV summed from won deals only (minor units). Tested that open deals are excluded.
ATTR-001,ATTR,Revenue Attribution,,First-touch attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-002,ATTR,Revenue Attribution,,Last-touch attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-003,ATTR,Revenue Attribution,,Multi-touch attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-004,ATTR,Revenue Attribution,,Campaign attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-005,ATTR,Revenue Attribution,,Channel attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-006,ATTR,Revenue Attribution,,Keyword attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Keyword/landing-page/content/ad attribution is modelled through campaign + channel buckets on won deals; per-keyword and per-landing-page revenue linkage needs the tracking pixel + GSC/ad-platform click-id join (deferred).
ATTR-007,ATTR,Revenue Attribution,,Landing-page attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Keyword/landing-page/content/ad attribution is modelled through campaign + channel buckets on won deals; per-keyword and per-landing-page revenue linkage needs the tracking pixel + GSC/ad-platform click-id join (deferred).
ATTR-008,ATTR,Revenue Attribution,,Content attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Keyword/landing-page/content/ad attribution is modelled through campaign + channel buckets on won deals; per-keyword and per-landing-page revenue linkage needs the tracking pixel + GSC/ad-platform click-id join (deferred).
ATTR-009,ATTR,Revenue Attribution,,Form attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Form and call touchpoints attribute through the same activity/lead_source model (calls carry source+campaign from the tracking number); per-form-field and per-call-recording attribution detail is pending.
ATTR-010,ATTR,Revenue Attribution,,Call attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Form and call touchpoints attribute through the same activity/lead_source model (calls carry source+campaign from the tracking number); per-form-field and per-call-recording attribution detail is pending.
ATTR-011,ATTR,Revenue Attribution,,Ad attribution,Feature Inventory,Inventory §36 p.21,Partially Implemented,Done,Done,Partial,Pending,,Keyword/landing-page/content/ad attribution is modelled through campaign + channel buckets on won deals; per-keyword and per-landing-page revenue linkage needs the tracking pixel + GSC/ad-platform click-id join (deferred).
ATTR-012,ATTR,Revenue Attribution,,Sales attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"AttributionService: first-touch (acquisition source), last-touch (latest activity), linear multi-touch (credit totals 1.0), plus channel/campaign/sales-owner revenue rollups over won deals. Tested."
ATTR-013,ATTR,Revenue Attribution,,MRR attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"Won-deal MRR/ARR/lifetime revenue attributed by channel + campaign; CAC (ad spend / customers won) and marketing ROI (won revenue / spend), both divisor-guarded. Tested."
ATTR-014,ATTR,Revenue Attribution,,ARR attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"Won-deal MRR/ARR/lifetime revenue attributed by channel + campaign; CAC (ad spend / customers won) and marketing ROI (won revenue / spend), both divisor-guarded. Tested."
ATTR-015,ATTR,Revenue Attribution,,Lifetime revenue attribution,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"Won-deal MRR/ARR/lifetime revenue attributed by channel + campaign; CAC (ad spend / customers won) and marketing ROI (won revenue / spend), both divisor-guarded. Tested."
ATTR-016,ATTR,Revenue Attribution,,Customer acquisition cost,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"Won-deal MRR/ARR/lifetime revenue attributed by channel + campaign; CAC (ad spend / customers won) and marketing ROI (won revenue / spend), both divisor-guarded. Tested."
ATTR-017,ATTR,Revenue Attribution,,Marketing ROI,Feature Inventory,Inventory §36 p.21,Tested,Done,Done,Done,Pending,,"Won-deal MRR/ARR/lifetime revenue attributed by channel + campaign; CAC (ad spend / customers won) and marketing ROI (won revenue / spend), both divisor-guarded. Tested."
CALL-001,CALL,Call Tracking,,Dynamic phone numbers,Feature Inventory,Inventory §37 p.22,Tested,Done,Done,Done,Pending,,"CallTrackingService: dynamic number provisioning via the CallProvider abstraction (fixture driver tested), calls inherit source/campaign attribution from the number, duration-based 0-100 lead score + qualification threshold, owner attribution and conversion flagging. Tested."
CALL-002,CALL,Call Tracking,,Marketing source tracking,Feature Inventory,Inventory §37 p.22,Tested,Done,Done,Done,Pending,,"CallTrackingService: dynamic number provisioning via the CallProvider abstraction (fixture driver tested), calls inherit source/campaign attribution from the number, duration-based 0-100 lead score + qualification threshold, owner attribution and conversion flagging. Tested."
CALL-003,CALL,Call Tracking,,Call recordings,Feature Inventory,Inventory §37 p.22,Planned,Pending,Pending,Pending,Pending,,"Recordings, transcription and AI call summaries are provider-side (CallRail/Twilio webhooks); columns exist but require credentials + the INTG webhook. Deferred."
CALL-004,CALL,Call Tracking,,Call transcription,Feature Inventory,Inventory §37 p.22,Planned,Pending,Pending,Pending,Pending,,"Recordings, transcription and AI call summaries are provider-side (CallRail/Twilio webhooks); columns exist but require credentials + the INTG webhook. Deferred."
CALL-005,CALL,Call Tracking,,AI summaries,Feature Inventory,Inventory §37 p.22,Planned,Pending,Pending,Pending,Pending,,"Recordings, transcription and AI call summaries are provider-side (CallRail/Twilio webhooks); columns exist but require credentials + the INTG webhook. Deferred."
CALL-006,CALL,Call Tracking,,Lead qualification,Feature Inventory,Inventory §37 p.22,Tested,Done,Done,Done,Pending,,"CallTrackingService: dynamic number provisioning via the CallProvider abstraction (fixture driver tested), calls inherit source/campaign attribution from the number, duration-based 0-100 lead score + qualification threshold, owner attribution and conversion flagging. Tested."
CALL-007,CALL,Call Tracking,,Call scoring,Feature Inventory,Inventory §37 p.22,Tested,Done,Done,Done,Pending,,"CallTrackingService: dynamic number provisioning via the CallProvider abstraction (fixture driver tested), calls inherit source/campaign attribution from the number, duration-based 0-100 lead score + qualification threshold, owner attribution and conversion flagging. Tested."
CALL-008,CALL,Call Tracking,,Keyword attribution,Feature Inventory,Inventory §37 p.22,Tested,Done,Done,Done,Pending,,"CallTrackingService: dynamic number provisioning via the CallProvider abstraction (fixture driver tested), calls inherit source/campaign attribution from the number, duration-based 0-100 lead score + qualification threshold, owner attribution and conversion flagging. Tested."
